gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
BER.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6812,ORP.4.A15; IND.1.A7; SYS.3.2.2.A11,ORP.4.A15 Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement; IND.1.A7 Etablieren einer Berechtigungsverwaltung; SYS.3.2.2.A11 Berechtigungsmanagement im MDM,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.1.1.1,Dokumentation,normal-SdT,vollständig,0.6855,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.66,APP.4.3.A20; OPS.1.2.2.A13,APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.1.4,Inventar der Berechtigungen,normal-SdT,vollständig,0.6839,IND.1.A7; APP.3.3.A5; SYS.1.3.A2; ORP.4.A16; APP.2.1.A3,IND.1.A7 Etablieren einer Berechtigungsverwaltung; APP.3.3.A5 Restriktive Rechtevergabe; SYS.1.3.A2 Sorgfältige Vergabe von IDs; ORP.4.A16 Richtlinien für die Zugriffs- und Zugangskontrolle; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.1,Zentrales Management,normal-SdT,vollständig,0.6584,APP.3.1.A2; SYS.3.2.1.A4,APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; SYS.3.2.1.A4 Verwendung eines Zugriffschutzes,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.3,Protokollierung von Änderungen,normal-SdT,vollständig,0.6656,APP.4.3.A8; APP.3.1.A5,APP.4.3.A8 Datenbank-Protokollierung; APP.3.1.A5 Protokollierung sicherheitsrelevanter Ereignisse von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.5,Privilegierte Zugangskonten,normal-SdT,vollständig,0.684,OPS.1.1.2.A5; APP.2.2.A7; SYS.2.2.3.A20,OPS.1.1.2.A5 Administrationskennungen; APP.2.2.A7 Umsetzung sicherer Verwaltungsmethoden für Active Directory; SYS.2.2.3.A20 Einsatz der Benutzerkontensteuerung für privilegierte Konten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.6,Single-Sign-On,normal-SdT,vollständig,0.6613,APP.3.1.A1; SYS.1.2.2.A6,APP.3.1.A1 Authentisierung bei Webanwendungen; SYS.1.2.2.A6 Sichere Authentisierung und Autorisierung in Windows Server 2012,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.7,Hinweise bei Anmeldefehlern,normal-SdT,vollständig,0.6746,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.8,Ereignisgesteuerte Deaktivierung,normal-SdT,vollständig,0.6693,IND.2.1.A5,IND.2.1.A5 Deaktivierung nicht benutzter Benutzerkonten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.11,Systemsperre bei Inaktivität,normal-SdT,vollständig,0.7428,CON.7.A5,CON.7.A5 Verwendung der Bildschirm-/Code-Sperre,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.16,Gruppenkonten - MFA,normal-SdT,vollständig,0.6525,OPS.2.4.A17,OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.19,Zwischenspeicherung von Zugangsdaten,normal-SdT,vollständig,0.6683,SYS.1.2.2.A6,SYS.1.2.2.A6 Sichere Authentisierung und Autorisierung in Windows Server 2012,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.3.22,Notfallzugang Verzeichnisdienst,normal-SdT,vollständig,0.6528,APP.2.1.A3,APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.4.1,Identitätsüberprüfung,normal-SdT,vollständig,0.6733,ORP.4.A11,ORP.4.A11 Zurücksetzen von Passwörtern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.1,Prinzip der geringsten Berechtigungen,normal-SdT,vollständig,0.687,APP.3.3.A5; APP.3.1.A2; ORP.4.A16; SYS.1.1.A3; APP.4.3.A5,APP.3.3.A5 Restriktive Rechtevergabe; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; ORP.4.A16 Richtlinien für die Zugriffs- und Zugangskontrolle; SYS.1.1.A3 Restriktive Rechtevergabe; APP.4.3.A5 Benutzer- und Berechtigungskonzept,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.1.1,Rollenbasierte Berechtigung,normal-SdT,vollständig,0.6675,APP.3.3.A5; ORP.1.A5; IND.1.A7,APP.3.3.A5 Restriktive Rechtevergabe; ORP.1.A5 Vergabe von Berechtigungen; IND.1.A7 Etablieren einer Berechtigungsverwaltung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.2,Begründung von Berechtigungen,normal-SdT,vollständig,0.6629,IND.1.A7; SYS.3.2.2.A11; APP.5.1.A11; APP.3.3.A5,IND.1.A7 Etablieren einer Berechtigungsverwaltung; SYS.3.2.2.A11 Berechtigungsmanagement im MDM; APP.5.1.A11 Berechtigungsverwaltung für Groupware-Systeme; APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.3,Überprüfung von Berechtigungen,normal-SdT,vollständig,0.7121,APP.3.3.A5; APP.4.3.A5; IND.1.A7; APP.3.1.A2; SYS.3.2.2.A11,APP.3.3.A5 Restriktive Rechtevergabe; APP.4.3.A5 Benutzer- und Berechtigungskonzept; IND.1.A7 Etablieren einer Berechtigungsverwaltung; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; SYS.3.2.2.A11 Berechtigungsmanagement im MDM,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.3.1,Überprüfung tatsächlicher Berechtigungen,normal-SdT,vollständig,0.6725,IND.1.A15; IND.1.A7; APP.3.1.A2; APP.3.3.A5; SYS.3.2.2.A11,IND.1.A15 Prüfung und überwachung von Berechtigungen; IND.1.A7 Etablieren einer Berechtigungsverwaltung; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; APP.3.3.A5 Restriktive Rechtevergabe; SYS.3.2.2.A11 Berechtigungsmanagement im MDM,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.6,Anwendungsfunktionen ohne Authentifizierung,normal-SdT,vollständig,0.6696,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.5.8,Entzug von Berechtigungen,normal-SdT,vollständig,0.6565,ORP.4.A2,"ORP.4.A2 Regelung für Einrichtung, änderung und Entzug von Berechtigungen",N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.6.1,Passwortmanager,normal-SdT,vollständig,0.6711,APP.1.2.A6,APP.1.2.A6 Kennwortmanagement im Web-Browser,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.6.4,Mehr-Faktor-Authentisierung am Perimeter,normal-SdT,vollständig,0.668,OPS.2.4.A17; APP.3.1.A1,OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.6.5,Mehr-Faktor-Authentisierung für weitreichende Berechtigungen,normal-SdT,vollständig,0.6831,OPS.2.4.A17; APP.3.1.A1,OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.1,Etablierte Algorithmen bei der Schlüsselerzeugung,normal-SdT,vollständig,0.6563,CON.1.A1,CON.1.A1 Auswahl geeigneter kryptografischer Verfahren,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.4,Erzeugung auf sicheren IT-Systemen,normal-SdT,vollständig,0.7475,CON.1.A4,CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.10,Abgelaufene Schlüssel,normal-SdT,vollständig,0.6597,CON.1.A4,CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.11,Integrität,normal-SdT,vollständig,0.6649,CON.7.A16; CON.1.A4,CON.7.A16 Integritätsschutz durch Check-Summen oder digitale Signaturen; CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.13,Gültigkeit,normal-SdT,vollständig,0.6722,CON.1.A4,CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.14,Schlüssel vor Ablauf prüfen,normal-SdT,vollständig,0.6843,CON.1.A4,CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BER.7.15,Vorgehensweise nach Nutzung,normal-SdT,vollständig,0.6541,CON.1.A5; CON.1.A4,CON.1.A5 Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.1.A4 Geeignetes Schlüsselmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.1.1.1,Dokumentation,normal-SdT,vollständig,0.6753,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
BES.1.4,Outsourcing-Strategie,erhöht,vollständig,0.6506,OPS.2.1.A5,OPS.2.1.A5 Festlegung einer Outsourcing-Strategie,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
BES.1.4.1,Freigabe der Strategie,normal-SdT,vollständig,0.7133,OPS.2.1.A5,OPS.2.1.A5 Festlegung einer Outsourcing-Strategie,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
BES.2.6,Outsourcing auf Grundlage der Geschäftsprozessprofile,erhöht,vollständig,0.6507,OPS.2.1.A3,OPS.2.1.A3 Auswahl eines geeigneten Outsourcing-Dienstleisters,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.4.4,Vertragsvorlage für Outsourcing,normal-SdT,vollständig,0.6636,OPS.2.1.A1; OPS.2.1.A10,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A10 Vereinbarung über Datenaustausch zwischen den Outsourcing-Partnern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.4.6.2,Verschlüsselung durch den Anbieter,normal-SdT,vollständig,0.6957,OPS.2.2.A17,OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.4.8.2,Cloud-Konformität,normal-SdT,vollständig,0.6581,OPS.2.2.A8,OPS.2.2.A8 Sorgfältige Auswahl eines Cloud-Diensteanbieters,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.4.8.3,IT-Grundschutz-Analyse der Infrastruktur,erhöht,vollständig,0.736,OPS.2.1.A1,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.5.5.2,Autorisierung der Zugriffsberechtigung,normal-SdT,vollständig,0.6509,APP.3.3.A5,APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.5.9,Umgang mit Änderungen,normal-SdT,vollständig,0.6823,OPS.1.1.3.A4; OPS.1.1.3.A7; OPS.1.1.3.A6,OPS.1.1.3.A4 Planung des änderungsmanagementprozesses; OPS.1.1.3.A7 Integration des änderungsmanagements in die Geschäftsprozesse; OPS.1.1.3.A6 Abstimmung von änderungsanforderungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.5.13.1,Datenbereitstellung,erhöht,vollständig,0.651,OPS.2.1.A10,OPS.2.1.A10 Vereinbarung über Datenaustausch zwischen den Outsourcing-Partnern,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.7.1,Eingangskontrolle,normal-SdT,vollständig,0.6622,OPS.1.1.6.A9,OPS.1.1.6.A9 Beschaffung von Test-Software,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.7.1.1,Test der Kompatibilität,normal-SdT,vollständig,0.6593,OPS.2.2.A6,OPS.2.2.A6 Planung der sicheren Einbindung von Cloud-Diensten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.7.2,Prozesse vor Netzanbindung,normal-SdT,vollständig,0.694,OPS.2.1.A1; OPS.2.1.A11,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
BES.7.4.10,Serviceprofil,normal-SdT,vollständig,0.6875,OPS.2.2.A8; OPS.2.2.A3,OPS.2.2.A8 Sorgfältige Auswahl eines Cloud-Diensteanbieters; OPS.2.2.A3 Service-Definition für Cloud-Dienste durch den Anwender,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6674,DER.2.1.A17; DER.2.1.A7; DER.1.A5,DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A7 Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen; DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.1.1.1,Dokumentation,normal-SdT,vollständig,0.6874,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.679,DER.2.1.A18; DER.1.A13; APP.4.3.A20,DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; DER.1.A13 Regelmäßige Audits der Detektionssysteme; APP.4.3.A20 Regelmäßige Audits,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.1.1,Authentifizierungen,normal-SdT,vollständig,0.6705,OPS.1.1.2.A6,OPS.1.1.2.A6 Schutz administrativer Kennungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.1.9,Fehler der Anwendung,normal-SdT,vollständig,0.6648,DER.1.A5; APP.3.2.A12,DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion; APP.3.2.A12 Geeigneter Umgang mit Fehlern und Fehlermeldungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.1.11,Anwendungsspezifische Ereignisse,erhöht,vollständig,0.675,APP.3.1.A5; APP.4.3.A8; APP.3.2.A4; DER.1.A5; DER.1.A6,APP.3.1.A5 Protokollierung sicherheitsrelevanter Ereignisse von Webanwendungen; APP.4.3.A8 Datenbank-Protokollierung; APP.3.2.A4 Protokollierung von Ereignissen; DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.1.12,Datenverarbeitungen,erhöht,vollständig,0.6962,APP.4.3.A8; DER.1.A6; APP.3.1.A5,APP.4.3.A8 Datenbank-Protokollierung; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; APP.3.1.A5 Protokollierung sicherheitsrelevanter Ereignisse von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.3,Speicherkapazität,normal-SdT,vollständig,0.6853,APP.3.3.A9; DER.1.A6,APP.3.3.A9 Sicheres Speichermanagement; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.3.4,Revisionssicherheit,normal-SdT,vollständig,0.6703,OPS.1.1.5.A7; DER.1.A6; APP.4.3.A8; OPS.1.1.5.A10,OPS.1.1.5.A7 Sichere Administration von Protokollierungsservern; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; APP.4.3.A8 Datenbank-Protokollierung; OPS.1.1.5.A10 Zugriffsschutz für Protokollierungsdaten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.4.1,Überwachung der Protokollierung,normal-SdT,vollständig,0.6684,DER.1.A6; APP.4.3.A8; DER.1.A5,DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; APP.4.3.A8 Datenbank-Protokollierung; DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.4.2,Automatische Angriffserkennung,normal-SdT,vollständig,0.6816,DER.1.A5,DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.4.3,Überwachung der Angriffserkennung,normal-SdT,vollständig,0.6591,DER.1.A5,DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.5.10,Zeitnahes Patchmanagement,normal-SdT,vollständig,0.7181,APP.3.2.A6; APP.3.1.A6; OPS.1.1.3.A8; APP.4.3.A7; APP.1.4.A6,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement; APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; APP.1.4.A6 Patchmanagement für Apps,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.5.10.2,Automatisierte Überwachung von Systemupdates,normal-SdT,vollständig,0.6751,APP.3.2.A6; APP.3.1.A6; OPS.1.1.3.A8,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.5.10.3,Automatisierte Überwachung von Anwendungsupdates,erhöht,vollständig,0.7046,APP.3.2.A6; APP.1.4.A6; OPS.1.1.3.A8; APP.3.1.A6; OPS.2.4.A12,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.1.4.A6 Patchmanagement für Apps; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; OPS.2.4.A12 Patch- und änderungsmanagement bei der Fernwartung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.5.10.4,Integritätsprüfung von Patches,normal-SdT,vollständig,0.6523,OPS.1.1.3.A10,OPS.1.1.3.A10 Sicherstellung der Integrität und Authentizität von Softwarepaketen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.5.10.5,Test gemäß Änderungsmanagement,erhöht,vollständig,0.6568,OPS.1.1.3.A1,OPS.1.1.3.A1 Konzept für das Patch- und änderungsmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.6.1,Beurteilung von Ereignissen,normal-SdT,vollständig,0.6712,DER.2.1.A10; DER.2.1.A17,DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.6.1.1,Automatisierte Feststellung,normal-SdT,vollständig,0.6681,DER.1.A5; DER.2.1.A17; DER.1.A6; DER.1.A17,DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; DER.1.A17 Automatische Reaktion auf sicherheitsrelevante Ereignisse,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DET.6.1.2,Automatische Alarmierung,normal-SdT,vollständig,0.6593,DER.1.A17; DER.1.A5,DER.1.A17 Automatische Reaktion auf sicherheitsrelevante Ereignisse; DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DEV.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6597,APP.4.3.A20,APP.4.3.A20 Regelmäßige Audits,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DEV.3.3,Deaktivierung der Ausgabe schützenswerter Daten durch Fehlermeldungen,normal-SdT,vollständig,0.6534,APP.3.1.A13,APP.3.1.A13 Restriktive Herausgabe sicherheitsrelevanter Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DEV.5.1,Verankerung des Zeitraums für Updates,normal-SdT,vollständig,0.698,APP.3.2.A6; APP.3.1.A6; APP.4.3.A7,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DEV.5.2,Information über Zeitraum für Updates,normal-SdT,vollständig,0.7269,APP.4.3.A7; APP.3.2.A6,APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DEV.6.1,Freigabe nach Änderungen und Tests,normal-SdT,vollständig,0.6701,APP.3.1.A10,APP.3.1.A10 Test und Freigabe von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DLS.1.1.1,Dokumentation,normal-SdT,vollständig,0.6725,OPS.1.1.2.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DLS.2.2,Transportverschlüsselung,normal-SdT,vollständig,0.6594,OPS.2.2.A17,OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DLS.3.1.1,Audit oder Zertifikat,normal-SdT,vollständig,0.6658,OPS.2.1.A1,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
DLS.3.2,Checkup,erhöht,vollständig,0.7032,OPS.2.1.A11; OPS.2.1.A1,OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb; OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GC.1.1,Errichtung und Aufrechterhaltung eines ISMS,normal-SdT,vollständig,0.6504,ISMS.1.A9,ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.6.1,Festlegung von Zielen für die Informationssicherheit,normal-SdT,vollständig,0.6537,ISMS.1.A2,ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.6.1.1,Festlegung einer Sicherheitsstrategie,normal-SdT,vollständig,0.7183,ISMS.1.A2; ISMS.1.A3,ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.6.1.2,Verpflichtung der Institutionsleitung,normal-SdT,vollständig,0.6981,ISMS.1.A1; ISMS.1.A9; ISMS.1.A2; ISMS.1.A3,ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene; ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,vollständig,0.7396,ISMS.1.A3; ISMS.1.A2; ISMS.1.A1,ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.8.1.3,Vermeidung von Interessenkonflikten,normal-SdT,vollständig,0.6629,ISMS.1.A9,ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.8.1.6,Ressourcen für den Informationssicherheitsbeauftragten,normal-SdT,vollständig,0.732,ISMS.1.A4; ISMS.1.A15,ISMS.1.A4 Benennung eines Informationssicherheitsbeauftragten; ISMS.1.A15 Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.9.1.3,Dokumentenlenkung,normal-SdT,vollständig,0.681,ISMS.1.A13,ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GC.10.1,Festlegung von Vorgehensweisen,normal-SdT,vollständig,0.7176,ISMS.1.A13,ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:43
GEB.3.1.1,Videoüberwachung,erhöht,vollständig,0.7085,INF.2.A24,INF.2.A24 Einsatz von Videoüberwachungsanlagen,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.3.2,Anmelde- und Empfangsbereiche,normal-SdT,vollständig,0.6658,INF.6.A2; INF.1.A7,INF.6.A2 Zutrittsregelung und -kontrolle; INF.1.A7 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.3.3.1,Zugangskontrollanlage,erhöht,vollständig,0.658,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
GEB.3.6,Einbruchmeldeanlagen,erhöht,vollständig,0.7082,INF.1.A27,INF.1.A27 Einbruchsschutz,N/A,N/A,text-embedding-3-small,2026-04-21T13:36:44
